swimmerID|event|date|time|season|points
166338|400 Y IM|2014-01-18|4:16.57|2014|584338185
166338|200 Y Free|2013-12-05|1:46.12|2014|619409734
166338|500 Y Free|2013-12-07|4:49.46|2014|633028421
166338|100 Y Breast|2013-12-06|1:00.96|2014|553117027
166338|200 Y IM|2013-12-07|1:57.37|2014|607051677
166338|400 Y IM|2013-12-06|4:07.72|2014|649230143
166338|200 Y Free|2013-11-16|1:47.79|2014|591063763
166338|200 Y Breast|2013-11-16|2:14.28|2014|522016359
166338|400 Y IM|2013-11-16|4:18.32|2014|572542584
166338|200 Y Free|2013-11-09|1:46.12|2014|619409734
166338|500 Y Free|2013-11-09|4:50.67|2014|625155779
166338|200 Y IM|2013-11-09|2:00.01|2014|567864435
166338|1000 Y Free|2013-11-02|10:08.53|2014|602373599
166338|100 Y Free|2013-01-19|49.25|2013|554445587
166338|200 Y Free|2013-01-19|1:45.87|2013|623808102
166338|400 Y IM|2013-01-19|4:13.97|2013|602468899
243607|200 Y Free|2015-02-13|1:45.44|2015|631471215
243607|500 Y Free|2015-02-12|4:38.67|2015|709444178
243607|1650 Y Free|2015-02-14|16:08.85|2015|708023335
243607|200 Y Fly|2015-01-31|2:09.77|2015|430285202
243607|200 Y Free|2015-01-24|1:47.58|2015|594531857
243607|500 Y Free|2015-01-24|4:51.02|2015|622902929
243607|200 Y Free|2015-01-17|1:48.75|2015|575548536
243607|500 Y Free|2015-01-17|4:50.39|2015|626965887
243607|50 Y Free|2014-12-05|22.76|2015|511325428
243607|100 Y Free|2014-12-06|49.46|2015|547413242
243607|200 Y Free|2014-12-05|1:46.10|2015|619760079
243607|500 Y Free|2014-12-06|4:43.17|2015|676156395
243607|1650 Y Free|2014-12-04|16:24.10|2015|675615348
243607|200 Y Free|2014-11-15|1:48.82|2015|574438561
243607|500 Y Free|2014-11-15|4:55.30|2015|596209019
243607|500 Y Free|2014-11-08|4:53.94|2015|604522977
243607|1000 Y Free|2014-11-08|10:13.51|2015|587823537
243607|200 Y Free|2014-11-01|1:48.12|2015|585668194
243607|500 Y Free|2014-11-01|4:56.43|2015|589416677
210182|200 Y Breast|2017-02-18|2:04.76|2017|650866641
210182|50 Y Free|2017-02-09|21.50|2017|606594941
210182|50 Y Free|2017-02-09|21.37|2017|617732708
210182|50 Y Free|2017-02-09|21.33|2017|621214519
210182|100 Y Breast|2017-02-10|56.21|2017|705522953
210182|200 Y Breast|2017-02-11|2:03.86|2017|665158100
210182|50 Y Free|2017-01-28|21.75|2017|585917379
210182|50 Y Free|2017-01-28|21.71|2017|589161954
210182|50 Y Free|2017-01-21|21.95|2017|570046903
210182|100 Y Breast|2017-01-21|58.92|2017|612581234
210182|200 Y Breast|2017-01-21|2:10.82|2017|564541245
210182|50 Y Free|2017-01-14|22.26|2017|546561056
210182|50 Y Free|2017-01-14|21.87|2017|576325472
210182|200 Y Breast|2017-01-14|2:09.64|2017|580097567
210182|50 Y Free|2016-12-02|21.38|2017|616866323
210182|100 Y Free|2016-12-03|48.18|2017|592212061
210182|100 Y Breast|2016-12-02|57.14|2017|671631714
210182|200 Y Breast|2016-12-03|2:05.73|2017|635918361
210182|50 Y Free|2016-11-12|22.19|2017|551749893
210182|50 Y Free|2016-11-12|22.26|2017|546561056
210182|200 Y Breast|2016-11-12|2:13.33|2017|533254432
210182|100 Y Breast|2016-11-05|59.94|2017|581837471
210182|200 Y Breast|2016-11-05|2:11.26|2017|558883015
210182|50 Y Free|2016-02-18|21.77|2016|584304023
210182|100 Y Breast|2016-02-19|56.85|2016|681962503
210182|200 Y Breast|2016-02-20|2:05.45|2016|640185914
210182|50 Y Free|2016-01-16|22.03|2016|563859202
210182|100 Y Breast|2016-01-16|59.62|2016|591256581
210182|200 Y Breast|2016-01-16|2:09.03|2016|588363902
210182|50 Y Free|2015-12-04|21.41|2016|614276869
210182|100 Y Breast|2015-12-04|57.01|2016|676236768
210182|200 Y Breast|2015-12-05|2:04.32|2016|657801874
210182|50 Y Free|2015-11-14|21.83|2016|579499355
210182|50 Y Free|2015-11-14|21.90|2016|573960254
210182|200 Y Breast|2015-11-14|2:10.86|2016|564023713
210182|50 Y Free|2015-11-07|22.15|2016|554744458
210182|50 Y Free|2015-11-07|22.04|2016|563092047
210182|100 Y Breast|2015-11-07|59.74|2016|587700754
210182|200 Y Breast|2015-11-07|2:15.92|2016|503347613
210182|50 Y Free|2015-02-12|21.59|2015|599040571
210182|100 Y Breast|2015-02-13|57.18|2015|670223189
210182|200 Y Breast|2015-02-14|2:06.16|2015|629438162
210182|50 Y Free|2015-01-31|21.42|2015|613416939
210182|100 Y Free|2015-01-31|48.90|2015|566436275
210182|50 Y Free|2015-01-24|21.63|2015|595723326
210182|100 Y Breast|2015-01-24|58.84|2015|615083265
210182|200 Y Breast|2015-01-24|2:10.52|2015|568442991
210182|50 Y Free|2015-01-17|22.11|2015|557760733
210182|100 Y Breast|2015-01-17|1:00.21|2015|574045110
210182|200 Y Breast|2015-01-17|2:11.67|2015|553678430
210182|50 Y Free|2014-12-05|21.35|2015|619470352
210182|100 Y Free|2014-12-06|47.63|2015|612965301
210182|100 Y Breast|2014-12-05|57.77|2015|649897401
210182|200 Y Breast|2014-12-06|2:05.25|2015|643257572
210182|100 Y Breast|2014-11-15|59.95|2015|581546359
210182|200 Y Breast|2014-11-15|2:12.57|2015|542478265
210182|50 Y Free|2014-11-08|21.66|2015|593251448
210182|50 Y Free|2014-11-08|21.73|2015|587536680
210182|200 Y Breast|2014-11-08|2:14.61|2015|518186552
210182|50 Y Free|2014-02-15|23.09|2014|489713826
210182|100 Y Breast|2014-02-14|58.66|2014|620762863
210182|200 Y Breast|2014-02-15|2:09.12|2014|587134444
210182|50 Y Free|2014-02-01|22.71|2014|514710184
210182|100 Y Breast|2014-02-01|1:00.60|2014|563033234
210182|50 Y Free|2014-01-18|23.17|2014|484658755
210182|100 Y Breast|2014-01-18|1:03.00|2014|501106752
210182|200 Y Breast|2014-01-18|2:16.32|2014|498929725
210182|50 Y Free|2013-12-06|22.64|2014|519499216
210182|100 Y Breast|2013-12-06|59.63|2014|590959169
210182|200 Y Breast|2013-12-07|2:11.18|2014|559906142
210182|200 Y IM|2013-12-07|2:04.82|2014|504712944
210182|100 Y Breast|2013-11-16|1:01.41|2014|541046524
210182|200 Y Breast|2013-11-16|2:14.42|2014|520386999
210182|100 Y Breast|2013-11-09|1:00.91|2014|554480279
210182|200 Y Breast|2013-11-09|2:16.98|2014|491752555
210182|50 Y Free|2013-11-02|23.10|2014|489078109
210182|200 Y Breast|2013-11-02|2:14.64|2014|517840248
210182|50 S Free|2013-01-11|NA|2013|NA
189790|50 Y Free|2017-02-09|22.66|2017|518124880
189790|100 Y Fly|2017-02-10|51.93|2017|601667660
189790|200 Y Fly|2017-02-11|1:57.79|2017|575379068
189790|100 Y Fly|2017-01-28|53.44|2017|552093060
189790|100 Y Fly|2017-01-21|53.90|2017|538078130
189790|200 Y Fly|2017-01-21|2:02.31|2017|513917523
189790|50 Y Free|2017-01-14|23.32|2017|475366448
189790|100 Y Fly|2017-01-14|53.73|2017|543201693
189790|50 Y Free|2016-12-02|23.27|2017|478437282
189790|100 Y Free|2016-12-03|49.25|2017|554445587
189790|200 Y Free|2016-12-01|1:49.20|2017|568462519
189790|100 Y Fly|2016-12-03|51.95|2017|600973028
189790|200 Y Fly|2016-12-02|1:56.32|2017|597470055
189790|100 Y Fly|2016-11-12|53.51|2017|549929204
189790|50 Y Free|2016-11-05|23.34|2017|474145473
189790|100 Y Fly|2016-11-05|54.34|2017|525112957
189790|100 Y Fly|2016-02-19|51.60|2016|613285267
189790|200 Y Fly|2016-02-20|1:56.91|2016|588470020
189790|200 Y IM|2016-02-18|1:58.41|2016|591196472
189790|200 Y Fly|2016-01-30|1:59.95|2016|544852022
189790|400 Y IM|2016-01-30|4:25.57|2016|526920201
189790|100 Y Fly|2016-01-16|54.78|2016|512560993
189790|200 Y Fly|2016-01-16|2:02.53|2016|511154306
189790|50 Y Free|2015-12-04|22.62|2016|520878417
189790|500 Y Free|2015-12-05|4:59.01|2016|574290647
189790|100 Y Fly|2015-12-05|52.31|2016|588650445
189790|200 Y Fly|2015-12-04|1:56.49|2016|594858112
189790|200 Y IM|2015-12-05|2:05.69|2016|494304767
189790|100 Y Fly|2015-11-14|54.50|2016|520501673
189790|200 Y Fly|2015-11-14|2:02.04|2016|517336031
189790|200 Y IM|2015-11-14|2:03.69|2016|518672484
189790|100 Y Fly|2015-11-07|54.26|2016|527439035
189790|200 Y Fly|2015-11-07|2:03.40|2016|500419063
189790|100 Y Fly|2015-02-13|51.88|2015|603408931
189790|200 Y Fly|2015-02-14|1:56.02|2015|602116794
189790|200 Y IM|2015-02-12|2:00.17|2015|565599209
189790|100 Y Fly|2015-01-24|55.18|2015|501494931
189790|200 Y Fly|2015-01-24|2:02.18|2015|515559699
189790|100 Y Fly|2015-01-17|54.93|2015|508373424
189790|200 Y Fly|2015-01-17|2:01.23|2015|527775236
189790|50 Y Free|2014-12-05|22.47|2015|531379685
189790|500 Y Free|2014-12-06|4:53.52|2015|607121742
189790|100 Y Fly|2014-12-06|52.17|2015|593402165
189790|200 Y Fly|2014-12-05|1:56.69|2015|591804693
189790|200 Y IM|2014-12-06|1:58.96|2015|583034307
189790|100 Y Fly|2014-11-15|54.09|2015|532427762
189790|200 Y Fly|2014-11-15|2:01.71|2015|521555509
189790|100 Y Fly|2014-11-08|54.55|2015|519071724
189790|200 Y Fly|2014-11-08|2:00.57|2015|536489889
189790|1000 Y Free|2014-11-01|10:39.50|2015|519027373
189790|100 Y Fly|2014-11-01|54.71|2015|514530936
189790|100 Y Fly|2014-02-01|52.05|2014|597515857
189790|200 Y Fly|2014-02-01|1:56.28|2014|598086851
189790|200 Y IM|2014-02-01|1:58.41|2014|591196472
189790|200 Y Fly|2014-01-18|2:01.99|2014|517972413
189790|50 Y Free|2013-12-06|22.30|2014|543625193
189790|500 Y Free|2013-12-07|4:57.64|2014|582257370
189790|100 Y Fly|2013-12-07|52.57|2014|579959552
189790|200 Y Fly|2013-12-06|1:55.90|2014|603988982
189790|100 Y Fly|2013-11-16|53.20|2014|559598755
189790|200 Y Fly|2013-11-16|1:59.48|2014|551307223
189790|500 Y Free|2013-11-09|5:05.48|2014|538567989
189790|200 Y Fly|2013-11-09|1:59.66|2014|548823032
189790|500 Y Free|2013-11-02|5:01.70|2014|559065833
189790|200 Y Fly|2013-11-02|2:00.44|2014|538228987
362650|50 Y Free|2014-11-01|21.61|2015|597378879
362650|100 Y Breast|2014-11-01|59.13|2015|606077646
361981|1 M Diving|2016-02-20|284.30|2016|NA
361981|3 M Diving|2016-02-18|289.25|2016|NA
361981|1 M Diving|2016-01-29|135.95|2016|NA
361981|3 M Diving|2016-01-29|139.10|2016|NA
361981|1 M Diving|2016-01-16|136.40|2016|NA
361981|3 M Diving|2016-01-16|165.50|2016|NA
361981|1 M Diving|2015-12-05|298.55|2016|NA
361981|3 M Diving|2015-12-04|279.70|2016|NA
361981|1 M Diving|2015-11-07|164.56|2016|NA
361981|3 M Diving|2015-11-07|137.11|2016|NA
361981|1 M Diving|2014-11-15|145.57|2015|NA
361981|3 M Diving|2014-11-15|154.87|2015|NA
361981|1 M Diving|2014-11-08|247.25|2015|NA
361981|3 M Diving|2014-11-08|137.15|2015|NA
361981|1 M Diving|2014-11-01|127.58|2015|NA
361981|3 M Diving|2014-11-01|136.72|2015|NA
118140|100 Y Back|2016-02-19|53.55|2016|535660716
118140|100 Y Back|2016-02-18|53.89|2016|525585859
118140|200 Y Back|2016-02-20|1:58.01|2016|533811279
118140|200 Y IM|2016-02-18|1:57.96|2016|597988298
118140|100 Y Breast|2016-01-30|1:01.11|2016|549053990
118140|400 Y IM|2016-01-30|4:26.39|2016|522069277
118140|50 Y Back|2016-01-16|26.19|2016|458825570
118140|100 Y Back|2016-01-16|56.31|2016|460693029
118140|200 Y Back|2016-01-16|2:03.22|2016|468921951
118140|200 Y IM|2016-01-16|2:00.57|2016|559988611
118140|50 Y Free|2015-12-04|22.70|2016|515390717
118140|50 Y Back|2015-12-03|25.21|2016|514440997
118140|100 Y Back|2015-12-04|54.39|2016|511223779
118140|200 Y Back|2015-12-05|1:59.65|2016|512160485
118140|100 Y Breast|2015-12-04|1:00.81|2016|557220253
118140|200 Y IM|2015-12-05|2:00.54|2016|560406825
118140|50 Y Back|2015-11-14|26.10|2016|463588428
118140|200 Y Back|2015-11-14|2:02.18|2016|480998602
118140|100 Y Breast|2015-11-14|1:01.56|2016|537101134
118140|200 Y IM|2015-11-14|2:03.48|2016|521323275
118140|50 Y Back|2015-11-07|26.15|2016|460934302
118140|100 Y Back|2015-11-07|55.88|2016|471410260
118140|200 Y Back|2015-02-14|1:56.05|2015|561317707
118140|100 Y Breast|2015-02-13|58.51|2015|625549395
118140|200 Y IM|2015-02-12|1:54.48|2015|654196347
118140|100 Y Breast|2015-01-31|59.73|2015|587995983
118140|200 Y Breast|2015-01-31|2:13.72|2015|528602250
118140|200 Y Back|2015-01-24|2:01.21|2015|492639037
118140|100 Y Breast|2015-01-24|59.74|2015|587700754
118140|400 Y IM|2015-01-24|4:23.74|2015|537964830
118140|50 Y Free|2015-01-17|22.53|2015|527145604
118140|200 Y Back|2015-01-17|1:58.44|2015|528018307
118140|50 Y Back|2014-12-06|25.48|2015|498259786
118140|100 Y Back|2014-12-05|53.44|2015|538975314
118140|200 Y Back|2014-12-06|1:55.73|2015|565986819
118140|100 Y Breast|2014-12-05|58.18|2015|636254332
118140|200 Y IM|2014-12-06|1:55.02|2015|645025505
118140|100 Y Free|2014-11-15|49.24|2015|554783457
118140|50 Y Back|2014-11-15|26.05|2015|466262970
118140|100 Y Back|2014-11-15|54.71|2015|502305668
118140|100 Y Fly|2014-11-15|53.54|2015|549005298
118140|50 Y Back|2014-11-08|25.76|2015|482188149
118140|200 Y Back|2014-11-08|1:59.31|2015|516551515
118140|100 Y Breast|2014-11-08|1:00.40|2015|568644820
118140|200 Y IM|2014-11-08|1:58.35|2015|592096086
118140|100 Y Back|2014-11-01|54.69|2015|502856945
118140|200 Y Back|2014-11-01|1:58.69|2015|524688792
118140|200 Y IM|2014-11-01|2:02.80|2015|530031739
118140|50 Y Free|2014-02-22|22.46|2014|532089769
118140|200 Y Back|2014-02-22|1:56.44|2014|555696404
118140|100 Y Back|2014-02-15|54.03|2014|521510816
118140|200 Y Back|2014-02-14|1:55.51|2014|569226913
118140|400 Y IM|2014-02-15|4:12.40|2014|613781562
118140|200 Y Back|2014-02-01|2:02.07|2014|482300090
118140|50 Y Back|2014-01-18|26.30|2014|453092489
118140|100 Y Back|2014-01-18|55.69|2014|476251733
118140|200 Y Back|2014-01-18|2:01.83|2014|485156042
118140|400 Y IM|2014-01-18|4:21.18|2014|553939248
118140|200 Y Free|2013-12-06|1:46.54|2014|612113098
118140|50 Y Back|2013-12-07|25.55|2014|494175710
118140|100 Y Back|2013-12-06|54.38|2014|511505860
118140|200 Y Back|2013-12-07|1:56.29|2014|557849522
118140|200 Y IM|2013-12-07|1:57.36|2014|607206867
118140|400 Y IM|2013-12-06|4:14.87|2014|596109074
118140|200 Y Free|2013-11-16|1:47.32|2014|598863381
118140|200 Y Back|2013-11-16|1:59.75|2014|510878482
118140|200 Y IM|2013-11-16|2:01.40|2014|548581196
118140|50 Y Back|2013-11-09|26.23|2014|456729682
118140|100 Y Back|2013-11-09|55.27|2014|487191642
118140|200 Y Back|2013-11-09|1:59.95|2014|508327283
118140|200 Y IM|2013-11-09|2:01.29|2014|550075103
118140|200 Y Back|2013-11-02|1:59.24|2014|517461776
118140|200 Y Fly|2013-11-02|2:02.74|2014|508535139
118140|50 Y Back|2013-01-19|26.15|2013|460934302
118140|200 Y Back|2013-01-19|1:59.41|2013|515254842
118140|400 Y IM|2013-01-19|4:21.45|2013|552224857
147128|50 Y Free|2016-02-18|22.85|2016|505307275
147128|100 Y Breast|2016-02-19|58.95|2016|611646472
147128|200 Y Breast|2016-02-20|2:09.58|2016|580903756
147128|100 Y Breast|2016-01-30|1:00.52|2016|565268969
147128|200 Y Breast|2016-01-30|2:15.34|2016|509846679
147128|100 Y Breast|2016-01-16|59.56|2016|593045256
147128|200 Y Breast|2016-01-16|2:13.49|2016|531339267
147128|50 Y Free|2015-12-04|22.53|2016|527145604
147128|200 Y Free|2015-12-03|1:49.41|2016|565195501
147128|100 Y Breast|2015-12-04|58.11|2016|638556422
147128|200 Y Breast|2015-12-05|2:07.50|2016|609800192
147128|100 Y Breast|2015-11-14|1:01.20|2016|546635253
147128|200 Y Breast|2015-11-14|2:15.31|2016|510185873
147128|100 Y Breast|2015-11-07|1:01.63|2016|535273077
147128|200 Y Breast|2015-11-07|2:15.66|2016|506247245
147128|50 Y Free|2015-02-12|22.47|2015|531379685
147128|100 Y Breast|2015-02-13|57.96|2015|643526999
147128|200 Y Breast|2015-02-14|2:08.37|2015|597485661
147128|50 Y Free|2015-01-31|22.97|2015|497429089
147128|100 Y Breast|2015-01-24|1:00.96|2015|553117027
147128|200 Y Breast|2015-01-24|2:15.17|2015|511772764
147128|100 Y Breast|2015-01-17|1:00.59|2015|563312055
147128|200 Y Breast|2015-01-17|2:13.76|2015|528128167
147128|50 Y Free|2014-12-05|22.64|2015|519499216
147128|100 Y Breast|2014-12-05|59.81|2015|585639682
147128|200 Y Breast|2014-12-06|2:08.72|2015|592625068
147128|200 Y IM|2014-12-06|2:01.99|2015|540660054
147128|100 Y Breast|2014-11-15|1:00.25|2015|572902542
147128|200 Y Breast|2014-11-15|2:13.79|2015|527772977
147128|100 Y Breast|2014-11-08|1:01.56|2015|537101134
147128|200 Y Breast|2014-11-08|2:18.53|2015|475430028
147128|100 Y Breast|2014-11-01|1:00.26|2015|572617374
147128|200 Y Breast|2014-11-01|2:16.94|2015|492183602
147128|100 Y Breast|2014-02-14|58.55|2014|624268189
147128|200 Y Breast|2014-02-15|2:08.03|2014|602258412
147128|200 Y IM|2014-02-14|2:01.12|2014|552394557
147128|100 Y Breast|2014-02-01|1:01.07|2014|550133565
147128|200 Y Breast|2014-02-01|2:15.86|2014|504014790
147128|100 Y Breast|2014-01-18|1:02.31|2014|517939042
147128|200 Y Breast|2014-01-18|2:17.99|2014|481033439
147128|50 Y Free|2013-12-06|23.30|2014|476591619
147128|100 Y Breast|2013-12-06|59.33|2014|599969065
147128|200 Y Breast|2013-12-07|2:10.36|2014|570538631
147128|200 Y IM|2013-12-07|2:02.10|2014|539200126
147128|100 Y Breast|2013-11-16|1:02.61|2014|510529441
147128|200 Y Breast|2013-11-16|2:16.46|2014|497395681
147128|200 Y IM|2013-11-16|2:08.09|2014|467037013
147128|100 Y Breast|2013-11-09|1:02.93|2014|502780827
147128|200 Y Breast|2013-11-09|2:17.12|2014|490247850
147128|50 Y Free|2013-11-02|24.54|2014|407934549
147128|100 Y Breast|2013-11-02|1:02.80|2014|505909660
147128|200 Y Breast|2013-11-02|2:19.36|2014|466985825
147128|100 Y Breast|2013-01-19|1:02.02|2013|525238579
147128|200 Y Breast|2013-01-19|2:18.90|2013|471640807
218002|50 Y Free|2014-02-15|24.51|2014|409434307
218002|100 Y Breast|2014-02-14|59.35|2014|599362729
218002|200 Y Breast|2014-02-15|2:11.31|2014|558244827
218002|100 Y Breast|2014-02-01|1:01.87|2014|529068074
218002|200 Y Breast|2014-02-01|2:16.38|2014|498271506
218002|50 Y Free|2013-12-06|22.91|2014|501347549
218002|100 Y Breast|2013-12-06|1:00.67|2014|561086628
218002|200 Y Breast|2013-12-07|2:15.09|2014|512682515
218002|200 Y IM|2013-12-07|2:04.29|2014|511197137
218002|100 Y Breast|2013-11-16|1:01.07|2014|550133565
218002|200 Y Breast|2013-11-16|2:15.32|2014|510072775
218002|200 Y Breast|2013-11-09|2:13.35|2014|533014534
218002|100 Y Breast|2013-11-02|1:01.85|2014|529581483
218002|200 Y Breast|2013-11-02|2:15.40|2014|509169192
218002|100 Y Breast|2013-01-19|1:00.76|2013|558597011
218002|200 Y Breast|2013-01-19|2:12.67|2013|541252510
218002|50 Y Free|2012-01-28|23.15|2012|485915976
218002|100 Y Breast|2012-01-28|1:01.74|2012|532417139
218002|200 Y Breast|2012-01-28|2:12.87|2012|538812058
218002|100 Y Breast|2012-01-21|1:03.57|2012|487747743
218002|200 Y Breast|2012-01-21|2:18.09|2012|479989152
206033|50 Y Free|2015-01-31|21.97|2015|568491523
206033|100 Y Free|2015-01-31|48.33|2015|586715079
206033|200 Y Free|2015-01-31|1:46.48|2015|613148433
206033|100 Y Free|2015-01-24|50.00|2015|529867915
206033|100 Y Free|2015-01-17|50.18|2015|524186298
206033|200 Y Free|2015-01-17|1:49.65|2015|561492348
206033|50 Y Free|2014-12-05|22.72|2015|514030848
206033|100 Y Free|2014-12-06|49.39|2015|549744074
206033|100 Y Free|2014-12-06|49.09|2015|559884622
206033|200 Y Free|2014-12-05|1:46.31|2015|616094591
206033|200 Y Free|2014-12-04|1:47.01|2015|604083061
206033|500 Y Free|2014-12-06|4:58.96|2015|574578839
206033|100 Y Free|2014-11-15|49.63|2015|541807247
206033|200 Y Free|2014-11-15|1:48.99|2015|571754765
206033|100 Y Free|2014-11-08|50.10|2015|526701382
206033|200 Y Free|2014-11-08|1:48.15|2015|585180949
206033|100 Y Free|2014-11-01|49.67|2015|540499324
206033|100 Y Free|2014-02-01|49.76|2014|537571852
206033|200 Y Free|2014-02-01|1:48.73|2014|575866197
206033|500 Y Free|2014-02-01|5:01.01|2014|562919263
206033|100 Y Free|2014-01-18|51.33|2014|489738044
206033|200 Y Free|2014-01-18|1:52.83|2014|515342531
206033|50 Y Free|2013-12-06|22.86|2014|504644432
206033|50 Y Free|2013-12-06|22.89|2014|502662846
206033|100 Y Free|2013-12-07|49.53|2014|545095569
206033|100 Y Free|2013-12-07|49.37|2014|550412456
206033|200 Y Free|2013-12-06|1:48.44|2014|580498663
206033|500 Y Free|2013-12-07|4:59.13|2014|573599771
206033|200 Y Free|2013-11-16|1:51.38|2014|535732643
206033|500 Y Free|2013-11-16|5:03.92|2014|546903925
206033|50 Y Free|2013-11-02|23.37|2014|472321839
206033|200 Y Free|2013-11-02|1:50.29|2014|551774137
206033|500 Y Free|2013-11-02|5:06.23|2014|534620588
206033|200 Y Free|2013-01-19|1:50.29|2013|551774137
206033|500 Y Free|2013-01-19|5:04.86|2013|541860566
206033|100 Y Free|2012-01-28|50.87|2012|503144144
206033|1000 Y Free|2012-01-28|10:30.95|2012|540414602
206033|100 Y Free|2012-01-21|52.64|2012|454077511
206033|500 Y Free|2012-01-21|5:05.03|2012|540955098
206033|1650 Y Free|2012-01-21|17:38.79|2012|542484969
241630|50 Y Free|2014-02-22|21.82|2014|580296465
241630|200 Y Free|2014-02-22|1:43.12|2014|675057920
241630|200 Y Back|2014-02-14|1:56.31|2014|557561798
241630|100 Y Fly|2014-02-15|51.16|2014|629245370
241630|200 Y IM|2014-02-14|1:53.68|2014|668105093
241630|100 Y Free|2014-02-01|49.35|2014|551081922
241630|200 Y Free|2014-02-01|1:46.03|2014|620988369
241630|200 Y IM|2014-02-01|2:02.18|2014|538141661
241630|50 Y Free|2014-01-18|22.75|2014|512000000
241630|200 Y Back|2014-01-18|2:03.50|2014|465739748
241630|100 Y Breast|2014-01-18|1:02.27|2014|518937799
241630|50 Y Free|2013-12-06|22.05|2014|562326283
241630|50 Y Free|2013-12-06|22.15|2014|554744458
241630|100 Y Free|2013-12-07|47.29|2014|626281659
241630|200 Y Free|2013-12-06|1:42.33|2014|690813519
241630|50 Y Back|2013-12-07|24.94|2014|531330518
241630|100 Y Back|2013-12-06|52.68|2014|562640414
241630|200 Y Back|2013-12-07|1:55.97|2014|562480156
241630|100 Y Fly|2013-12-07|50.75|2014|644619586
241630|200 Y IM|2013-12-07|1:54.74|2014|649759205
241630|100 Y Free|2013-11-16|48.18|2014|592212061
241630|200 Y Free|2013-11-16|1:46.23|2014|617487550
241630|200 Y Back|2013-11-16|1:58.53|2014|526816445
241630|100 Y Free|2013-11-09|48.49|2014|580926359
241630|50 Y Back|2013-11-09|25.64|2014|488990077
241630|100 Y Breast|2013-11-09|1:00.04|2014|578935062
241630|100 Y Fly|2013-11-09|52.75|2014|574042761
241630|100 Y Free|2013-11-02|48.00|2014|598899462
241630|100 Y Back|2013-11-02|53.52|2014|536561996
241630|200 Y IM|2013-11-02|1:58.56|2014|588955396
361982|50 Y Free|2015-01-31|21.74|2015|586726285
361982|50 Y Free|2015-01-31|21.76|2015|585109960
361982|100 Y Free|2015-01-31|48.38|2015|584897875
361982|50 Y Free|2015-01-17|22.70|2015|515390717
361982|100 Y Free|2015-01-17|51.35|2015|489166032
361982|50 Y Free|2014-12-05|21.89|2015|574747220
361982|100 Y Free|2014-12-06|48.69|2015|573797051
361982|200 Y Free|2014-12-05|1:52.01|2015|526743710
361982|200 Y Free|2014-12-04|1:51.56|2015|533143641
361982|50 Y Free|2014-11-15|22.29|2015|544357184
361982|100 Y Free|2014-11-15|49.45|2015|547745411
361982|50 Y Free|2014-11-08|22.36|2015|539260694
361982|100 Y Free|2014-11-08|49.17|2015|557156255
361982|100 Y Free|2014-11-01|49.96|2015|531141635
431241|50 Y Free|2015-12-04|22.69|2016|516072451
431241|50 Y Back|2015-12-03|25.14|2016|518750213
431241|100 Y Back|2015-12-04|55.79|2016|473695369
431241|100 Y Back|2015-12-04|56.42|2016|458003691
431241|200 Y Back|2015-12-05|2:06.74|2016|430926367
431241|50 Y Free|2015-11-14|23.31|2016|475978508
431241|50 Y Back|2015-11-14|25.75|2016|482750140
431241|100 Y Back|2015-11-14|57.55|2016|431551111
111982|100 Y Free|2015-11-07|47.87|2016|603791998
111982|50 Y Back|2015-11-07|25.03|2016|525619610
111982|100 Y Fly|2015-11-07|52.14|2016|594427039
111982|200 Y Fly|2015-11-07|1:55.91|2016|603832670
111982|200 Y Free|2015-02-13|1:41.10|2015|716335185
111982|500 Y Free|2015-02-12|4:33.89|2015|747240417
111982|100 Y Fly|2015-02-13|49.34|2015|701478236
111982|200 Y Fly|2015-02-14|1:50.66|2015|693916679
111982|200 Y Free|2015-01-31|1:44.02|2015|657686916
111982|100 Y Fly|2015-01-31|51.06|2015|632949710
111982|100 Y Fly|2015-01-24|51.65|2015|611505910
111982|200 Y Fly|2015-01-24|1:52.50|2015|660422342
111982|200 Y Free|2015-01-17|1:42.94|2015|678605318
111982|500 Y Free|2015-01-17|4:44.56|2015|666296183
111982|50 Y Free|2014-12-05|21.76|2015|585109960
111982|500 Y Free|2014-12-06|4:39.89|2015|700207464
111982|100 Y Fly|2014-12-06|50.20|2015|666040265
111982|200 Y Fly|2014-12-05|1:51.09|2015|685889925
111982|200 Y IM|2014-12-06|1:58.02|2015|597076731
111982|200 Y Free|2014-11-15|1:43.48|2015|668036959
111982|500 Y Free|2014-11-15|4:44.46|2015|666999126
111982|100 Y Fly|2014-11-08|51.50|2015|616864744
111982|200 Y Fly|2014-11-08|1:54.45|2015|627237381
111982|1000 Y Free|2014-11-01|9:59.70|2015|629375399
111982|200 Y IM|2014-11-01|1:58.03|2015|596924983
111982|200 Y Free|2014-02-22|1:41.92|2014|699184038
111982|200 Y Fly|2014-02-22|1:51.47|2014|678899237
111982|500 Y Free|2014-02-14|4:38.62|2014|709826189
111982|100 Y Fly|2014-02-15|50.72|2014|645764106
111982|200 Y Fly|2014-02-14|1:50.53|2014|696368013
111982|200 Y Free|2014-02-01|1:46.96|2014|604930619
111982|500 Y Free|2014-02-01|4:55.67|2014|593973539
111982|100 Y Fly|2014-01-18|52.41|2014|585287376
111982|200 Y Fly|2014-01-18|1:56.55|2014|593939885
111982|50 Y Free|2013-12-06|22.44|2014|533513737
